time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2011-01-31T06:03:27.300Z,-22.009,-175.622,76,6,mww,437,29.4,,0.92,us,usp000htwe,2015-02-12T21:56:47.143Z,"Tonga region",earthquake
2011-02-01T13:39:47.000Z,10.622,94.109,21.8,5.6,mwb,145,40.6,,1.14,us,usp000htye,2014-11-07T01:43:34.983Z,"Andaman Islands, India region",earthquake
2011-02-02T00:38:17.780Z,54.974,-160.465,35,5.9,mww,660,59.5,,1.28,us,usp000htz3,2015-02-12T20:44:07.852Z,"Alaska Peninsula",earthquake
2011-02-03T20:25:15.890Z,-15.511,-173.068,10,5.9,mww,240,51,,0.95,us,usp000hu1f,2015-02-12T22:47:51.465Z,"Tonga",earthquake
2011-02-04T13:53:46.260Z,24.618,94.68,85,6.2,mww,555,11.8,,1.04,us,usp000hu2t,2015-02-12T22:23:49.138Z,"Myanmar-India border region",earthquake
2011-02-04T14:20:55.490Z,-14.188,166.459,10,5.9,mwc,189,21.9,,1.13,us,usp000hu2w,2015-02-12T20:45:51.420Z,"Vanuatu",earthquake
2011-02-05T16:11:39.680Z,-37.621,-73.448,28.9,5.8,mww,199,66.4,,1.23,us,usp000hu4k,2015-02-12T23:10:37.852Z,"Bio-Bio, Chile",earthquake
2011-02-06T11:21:16.280Z,-8.283,104.067,7,5.6,mwb,324,19.4,,0.99,us,usp000hu5n,2015-02-12T23:32:54.030Z,"southwest of Sumatra, Indonesia",earthquake
2011-02-07T19:53:42.910Z,-7.154,155.184,415,6.4,mww,393,9.7,,1.29,us,usp000hu76,2015-02-12T22:26:18.649Z,"Solomon Islands",earthquake
2011-02-10T05:35:17.000Z,52.174,91.733,16.5,5.5,mw,,,,,iscgem,iscgem16018376,2015-02-12T21:42:16.273Z,"southwestern Siberia, Russia",earthquake
2011-02-10T14:39:27.000Z,4.1,122.97,530.5,6.6,mww,,,,,duputel,duputel201102101439a,2015-02-12T16:21:22.000Z,"Celebes Sea",earthquake
2011-02-10T14:39:27.710Z,4.195,122.974,523.2,6.5,mww,488,11.4,,1.09,us,usp000huab,2015-02-12T20:45:20.447Z,"Celebes Sea",earthquake
2011-02-10T14:41:58.820Z,4.077,123.039,525,6.6,mwb,262,13.6,,1.37,us,usp000huac,2015-02-12T22:00:53.623Z,"Celebes Sea",earthquake
2011-02-11T20:05:30.910Z,-36.422,-72.96,26,6.9,mww,382,34.7,,1.27,us,usp000huc2,2015-02-12T20:22:28.667Z,"offshore Bio-Bio, Chile",earthquake
2011-02-11T23:39:21.310Z,-37.196,-73.198,15,5.9,mwb,229,36.3,,1.2,us,usp000hucn,2015-02-12T20:56:27.928Z,"Bio-Bio, Chile",earthquake
2011-02-12T01:17:01.000Z,-37.171,-73.399,20,6,mw,,,,,iscgem,iscgem16021304,2015-02-12T22:29:42.399Z,"offshore Bio-Bio, Chile",earthquake
2011-02-12T01:17:01.410Z,-37.027,-72.954,16,6.1,mwb,224,50.9,,1.39,us,usp000hucz,2015-02-04T10:57:06.291Z,"Bio-Bio, Chile",earthquake
2011-02-12T02:53:15.100Z,0.079,-17.018,10,5.7,mwc,269,23.8,,0.9,us,usp000huda,2015-02-12T22:28:43.138Z,"north of Ascension Island",earthquake
2011-02-12T03:03:04.280Z,-31.241,-177.809,10,5.6,mwc,214,20.9,,1.02,us,usp000hudb,2015-02-12T23:06:28.352Z,"Kermadec Islands region",earthquake
2011-02-12T11:55:24.830Z,1.993,126.833,35,5.6,mwb,211,22.1,,0.92,us,usp000hudw,2015-02-12T23:02:02.418Z,"Molucca Sea",earthquake
2011-02-12T17:57:56.130Z,-20.879,-175.672,85,6.1,mww,481,16.3,,0.94,us,usp000huea,2015-02-12T23:50:59.049Z,"Tonga",earthquake
2011-02-13T08:51:34.000Z,-36.565,-73.178,20.7,5.8,mwb,228,52.1,,1.06,us,usp000huet,2015-02-12T21:02:13.081Z,"offshore Bio-Bio, Chile",earthquake
2011-02-13T10:35:06.000Z,-36.72,-73.391,20,5.9,mw,,,,,iscgem,iscgem16022458,2015-02-12T21:32:46.678Z,"offshore Bio-Bio, Chile",earthquake
2011-02-13T10:35:06.740Z,-36.649,-73.176,17,6,mwc,308,50.4,,1.03,us,usp000huey,2014-11-07T01:43:39.844Z,"offshore Bio-Bio, Chile",earthquake
2011-02-13T13:44:36.450Z,-36.557,-73.275,18.9,5.5,mwb,250,52.1,,1.02,us,usp000huf9,2015-02-12T23:22:01.537Z,"offshore Bio-Bio, Chile",earthquake
2011-02-14T03:40:09.000Z,-35.58,-72.5847,15.5,6.8,mww,,,,,duputel,duputel201102140340a,2015-02-12T16:21:22.000Z,"Maule, Chile",earthquake
2011-02-14T03:40:09.920Z,-35.38,-72.834,21,6.7,mww,358,33.9,,0.97,us,usp000hugg,2015-02-12T20:43:29.576Z,"offshore Maule, Chile",earthquake
2011-02-15T13:33:53.180Z,-2.497,121.483,16.2,6.1,mww,255,16,,1.33,us,usp000huje,2015-02-12T21:18:22.552Z,"Sulawesi, Indonesia",earthquake
2011-02-15T19:01:03.400Z,38.321,143.162,26.2,5.5,mwb,209,57.3,,1.13,us,usp000hujs,2014-11-07T01:43:40.539Z,"off the east coast of Honshu, Japan",earthquake
2011-02-17T20:51:04.640Z,-14.165,166.471,22.3,5.6,mww,160,34.4,,1.14,us,usp000hunm,2015-02-12T23:21:27.827Z,"Vanuatu",earthquake
2011-02-18T04:23:18.580Z,-4.614,153.157,57.7,5.5,mwb,219,29,,0.96,us,usp000hup7,2015-02-12T20:59:59.658Z,"New Ireland region, Papua New Guinea",earthquake
2011-02-20T21:43:24.150Z,55.918,162.117,33,6.1,mww,576,23.3,,0.87,us,usp000hutu,2015-02-12T21:01:50.896Z,"near the east coast of the Kamchatka Peninsula, Russia",earthquake
2011-02-21T06:58:36.410Z,-27.149,-64.688,12.7,5.6,mwb,440,24.2,,0.83,us,usp000huuj,2015-02-12T22:59:13.074Z,"Santiago Del Estero, Argentina",earthquake
2011-02-21T10:57:52.410Z,-26.142,178.394,558.1,6.5,mww,610,12.1,,0.89,us,usp000huus,2015-02-12T23:16:12.571Z,"south of the Fiji Islands",earthquake
2011-02-21T12:26:32.050Z,-10.281,161.415,69.8,5.5,mwc,144,55.2,,1.11,us,usp000huv2,2015-02-12T22:06:14.924Z,"Solomon Islands",earthquake
2011-02-21T23:51:42.350Z,-43.583,172.68,5.9,6.1,mww,323,24.7,,,us,usp000huvq,2015-02-12T22:48:30.872Z,"South Island of New Zealand",earthquake
2011-02-22T00:04:19.000Z,-43.57,172.781,10,5.5,mw,,,,,iscgem,iscgem16057215,2015-02-12T21:46:50.002Z,"South Island of New Zealand",earthquake
2011-02-22T00:04:19.360Z,-43.59,172.65,5.9,5.5,mwr,215,39.4,,,us,usp000huvt,2015-02-04T10:59:45.882Z,"South Island of New Zealand",earthquake
2011-02-22T01:50:29.000Z,-43.589,172.754,10,5.6,mw,,,,,iscgem,iscgem16168899,2015-02-12T20:47:37.189Z,"South Island of New Zealand",earthquake
2011-02-22T01:50:29.710Z,-43.598,172.621,6.6,5.6,mwr,240,41.5,,,us,usp000huw3,2015-02-04T11:00:01.231Z,"South Island of New Zealand",earthquake
2011-02-22T14:09:50.780Z,22.11,143.842,112.8,5.5,mwb,345,21.7,,0.9,us,usp000huxr,2015-02-12T22:30:54.686Z,"Volcano Islands, Japan region",earthquake
2011-02-23T03:01:36.370Z,12.388,-87.815,41,5.7,mwb,328,56.9,,1.22,us,usp000huyp,2014-11-07T01:43:43.103Z,"near the coast of Nicaragua",earthquake
2011-02-23T03:01:38.000Z,12.542,-87.711,60,5.6,mw,,,,,iscgem,iscgem16117338,2015-02-12T20:37:09.888Z,"near the coast of Nicaragua",earthquake
2011-02-24T03:01:16.540Z,-17.811,-174.434,122.5,5.6,mwb,296,36.8,,0.69,us,usp000hv0h,2014-11-07T01:43:43.626Z,"Tonga",earthquake
2011-02-25T13:07:26.500Z,17.843,-95.007,122.7,5.9,mww,504,36.2,,1.02,us,usp000hv2c,2015-02-12T23:31:20.684Z,"Veracruz, Mexico",earthquake
2011-02-26T02:10:24.180Z,-10.622,164.899,49.2,5.9,mwb,258,27.7,,1.16,us,usp000hv31,2015-02-12T20:45:59.808Z,"Santa Cruz Islands region",earthquake
2011-02-28T01:29:25.000Z,-37.36,-73.695,31.5,5.8,mwb,283,52.7,,,us,usp000hv5c,2015-02-04T11:00:18.188Z,"offshore Bio-Bio, Chile",earthquake
2011-02-28T01:29:25.000Z,-37.288,-73.437,25,5.8,mw,,,,,iscgem,iscgem16160700,2015-02-12T23:38:38.256Z,"Bio-Bio, Chile",earthquake
2011-02-28T07:49:05.000Z,34.84,25.477,45,5.7,mw,,,,,iscgem,iscgem16160709,2015-02-12T20:40:57.064Z,"Crete, Greece",earthquake
2011-02-28T07:49:07.000Z,34.98,25.42,53,5.7,mwc,241,40.1,,,us,usp000hv5x,2014-11-07T01:43:44.916Z,"Crete, Greece",earthquake
2011-02-28T11:04:16.490Z,-59.233,-17.012,10,5.6,mwc,20,95,,1.78,us,usp000hv6a,2015-02-12T22:24:29.461Z,"east of the South Sandwich Islands",earthquake
2011-02-28T23:42:17.440Z,-29.474,-112.061,9.8,5.5,mwc,112,136,,1.06,us,usp000hv6t,2015-02-12T20:14:18.836Z,"Easter Island region",earthquake
2011-03-01T00:53:46.340Z,-29.701,-111.981,10,6,mww,227,52.3,,1.12,us,usp000hv6u,2015-02-12T21:25:30.528Z,"Easter Island region",earthquake
2011-03-02T18:50:48.000Z,8.584,-76.893,35,5.8,mw,,,,,iscgem,iscgem16176414,2015-02-12T22:17:28.326Z,"near the north coast of Colombia",earthquake
2011-03-02T18:50:49.410Z,8.596,-76.855,44.2,5.7,mww,297,31.3,,1.09,us,usp000hv8x,2015-02-04T11:00:32.101Z,"near the north coast of Colombia",earthquake
2011-03-03T15:11:59.000Z,9.524,126.05,25,5.5,mw,,,,,iscgem,iscgem16194008,2015-02-12T23:35:35.927Z,"Mindanao, Philippines",earthquake
2011-03-03T15:12:01.430Z,9.457,125.935,49.7,5.5,mwc,206,24.1,,1.02,us,usp000hv9z,2014-11-07T01:43:51.102Z,"Mindanao, Philippines",earthquake
2011-03-04T04:07:48.620Z,-8.933,157.236,10,5.6,mww,244,16.9,,0.97,us,usp000hvar,2015-02-12T22:56:09.998Z,"Solomon Islands",earthquake
2011-03-06T12:31:58.000Z,-18.191,-69.495,110.3,6.3,mw,,,,,iscgem,iscgem16196722,2015-02-12T20:50:07.738Z,"Tarapaca, Chile",earthquake
2011-03-06T12:31:59.780Z,-18.021,-69.362,118,6.3,mww,590,19.4,,0.88,us,usp000hvef,2014-11-07T01:43:52.162Z,"Tarapaca, Chile",earthquake
2011-03-06T14:32:36.080Z,-56.422,-27.063,87.7,6.5,mww,407,17.7,,1.02,us,usp000hveq,2015-02-12T23:45:00.297Z,"South Sandwich Islands region",earthquake
2011-03-07T00:09:36.450Z,-10.349,160.766,22,6.3,mww,471,12.4,,1.14,us,usp000hvf6,2014-11-07T01:43:52.693Z,"Solomon Islands",earthquake
2011-03-07T00:09:38.000Z,-10.336,160.796,40,6.4,mw,,,,,iscgem,iscgem16461120,2015-02-12T21:31:05.037Z,"Solomon Islands",earthquake
2011-03-09T02:45:20.000Z,38.64,143.223,19.5,7.3,mww,,,,,duputel,duputel201103090245a,2015-02-12T16:21:22.000Z,"off the east coast of Honshu, Japan",earthquake
2011-03-09T02:45:20.330Z,38.435,142.842,32,7.3,mww,550,17.4,,0.98,us,usp000hvhj,2015-02-12T22:25:13.120Z,"near the east coast of Honshu, Japan",earthquake
2011-03-09T02:57:16.670Z,38.361,142.91,23.2,5.7,mb,339,25.6,,0.98,us,usp000hvhm,2015-02-12T23:09:40.308Z,"near the east coast of Honshu, Japan",earthquake
2011-03-09T02:58:14.080Z,38.246,143.102,35,5.7,mb,74,90,,0.77,us,usp000hvhn,2015-02-12T20:27:08.140Z,"off the east coast of Honshu, Japan",earthquake
2011-03-09T04:37:04.990Z,38.665,142.991,37.8,5.6,mb,394,37.6,,0.93,us,usp000hvj2,2015-02-12T21:15:39.057Z,"near the east coast of Honshu, Japan",earthquake
2011-03-09T18:16:16.440Z,38.315,142.434,22,6,mww,411,29.7,,1.14,us,usp000hvk6,2015-02-12T21:51:35.305Z,"near the east coast of Honshu, Japan",earthquake
2011-03-09T18:44:38.500Z,38.503,143.166,23.8,5.9,mww,446,30.7,,1.03,us,usp000hvk9,2015-02-12T20:48:13.825Z,"off the east coast of Honshu, Japan",earthquake
2011-03-09T21:22:17.580Z,38.345,142.648,23,6,mwc,395,65.6,,1.04,us,usp000hvkg,2015-02-12T21:43:19.460Z,"near the east coast of Honshu, Japan",earthquake
2011-03-09T21:24:01.680Z,38.296,142.808,15,6.5,mwc,224,39.6,,0.99,us,usp000hvkh,2015-02-12T20:54:35.640Z,"near the east coast of Honshu, Japan",earthquake
2011-03-09T21:24:49.760Z,-5.985,149.777,29,6.4,mww,165,14.9,,1.33,us,usp000hvkj,2015-02-04T11:01:06.503Z,"New Britain region, Papua New Guinea",earthquake
2011-03-09T21:24:52.000Z,-6.11,149.802,53.2,6.3,mw,,,,,iscgem,iscgem602442187,2015-02-12T23:09:35.793Z,"New Britain region, Papua New Guinea",earthquake
2011-03-10T04:58:13.750Z,24.727,97.957,10,5.5,mwc,185,41.9,,0.88,us,usp000hvm3,2015-02-04T11:01:36.476Z,"Myanmar-China border region",earthquake
2011-03-10T08:08:20.560Z,38.603,143.27,17.4,5.6,mwb,317,54.7,,1.05,us,usp000hvme,2015-02-12T20:20:39.952Z,"off the east coast of Honshu, Japan",earthquake
2011-03-10T17:08:36.000Z,-6.97,117.0222,510.5,6.6,mww,,,,,duputel,duputel201103101708a,2015-02-12T16:21:22.000Z,"Bali Sea",earthquake
2011-03-10T17:08:36.860Z,-6.873,116.72,510.6,6.5,mww,492,14.8,,1.05,us,usp000hvn3,2015-02-12T21:48:44.965Z,"Bali Sea",earthquake
2011-03-11T00:14:48.330Z,-53.21,-117.837,10,5.7,mwc,59,34.9,,0.95,us,usp000hvng,2015-02-12T22:12:47.361Z,"southern East Pacific Rise",earthquake
2011-03-11T05:46:24.120Z,38.297,142.373,29,9,mww,541,9.5,,1.16,us,usp000hvnu,2015-02-12T23:05:07.274Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T05:54:31.940Z,37.712,141.184,32.3,6.3,mb,120,106.2,,0.75,us,usp000hvnv,2015-02-12T20:56:55.740Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T05:55:45.480Z,37.359,143.351,35,6.4,mb,108,71.7,,1.42,us,usp000hvnw,2014-11-07T01:43:54.563Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T05:58:07.490Z,37.623,142.155,50.7,6.3,mb,98,99.7,,0.95,us,usp000hvnx,2014-11-07T01:43:54.597Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T05:59:31.580Z,37.054,141.763,8.4,5.9,mb,86,129.7,,0.69,us,usp000hvny,2015-02-12T21:07:31.071Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T06:00:39.300Z,38.095,142.492,40.6,6.2,mb,43,122.6,,1,us,usp000hvnz,2014-11-07T01:43:54.611Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T06:03:55.260Z,36.469,141.84,22.6,5.9,mb,122,56.9,,0.94,us,usp000hvp0,2015-02-12T20:14:44.806Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T06:05:02.230Z,36.375,141.777,34.2,5.8,mb,81,36.1,,0.9,us,usp000hvp2,2015-02-12T22:43:17.073Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T06:06:13.170Z,39.003,142.29,42.7,6.3,mb,304,27.6,,0.71,us,usp000hvp3,2015-02-04T11:02:57.660Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T06:07:20.880Z,36.419,141.876,32.3,6.4,mb,262,13.2,,0.88,us,usp000hvp4,2015-02-12T23:01:57.156Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T06:08:29.660Z,38.969,143.37,2.8,6.7,mb,122,52.3,,1.06,us,usp000hvp5,2014-11-07T01:43:54.669Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T06:11:15.610Z,36.109,141.696,26.6,5.9,mb,118,65,,0.84,us,usp000hvp6,2015-02-12T21:39:07.229Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T06:12:36.360Z,37.788,144.233,25.4,6.2,mb,130,61,,0.71,us,usp000hvp7,2015-02-12T22:08:36.375Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T06:13:01.040Z,37.211,141.601,40.1,6.2,mb,275,23.7,,0.76,us,usp000hvp8,2015-02-12T23:20:49.558Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T06:15:23.120Z,37.93,143.802,35,6.3,mb,75,83.4,,1.3,us,usp000hvp9,2014-11-07T01:43:54.714Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T06:15:38.000Z,36.22,141.084,30,7.9,mw,,,,,iscgem,iscgem602707261,2015-02-12T20:54:44.837Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T06:15:40.280Z,36.281,141.111,42.6,7.9,mwc,163,48.4,,1.44,us,usp000hvpa,2014-11-07T01:43:54.720Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T06:18:49.510Z,36.023,142.269,16,6.6,mb,57,106.6,,0.94,us,usp000hvpc,2014-11-07T01:43:54.735Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T06:20:04.110Z,36.004,142.067,49.3,6.5,mb,43,169.2,,0.87,us,usp000hvpd,2014-11-07T01:43:54.739Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T06:21:32.700Z,38.29,142.813,51.7,6.2,mb,98,98.6,,0.67,us,usp000hvpe,2015-02-12T23:12:23.072Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T06:23:09.480Z,39.03,142.284,56.3,6.2,mb,194,50.4,,0.67,us,usp000hvpf,2014-11-07T01:43:54.750Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T06:25:50.000Z,38.059,144.64,20.7,7.6,mw,,,,,iscgem,iscgem16304073,2015-02-12T22:55:42.456Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T06:25:50.300Z,38.058,144.59,18.6,7.7,mwc,507,10.8,,0.85,us,usp000hvpg,2014-11-07T01:43:54.763Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T06:29:15.990Z,37.812,144.233,40.6,6.1,mb,94,66.6,,0.8,us,usp000hvph,2015-02-12T21:04:32.952Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T06:33:06.070Z,36.625,141.867,39.1,5.9,mb,227,49.1,,0.9,us,usp000hvpj,2015-02-12T21:01:04.010Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T06:35:20.900Z,35.806,141.1,10.3,5.8,mb,90,75.4,,0.7,us,usp000hvpm,2015-02-12T23:02:38.145Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T06:37:05.580Z,37.465,142.404,52.4,5.6,mb,48,99.1,,0.73,us,usp000hvpn,2015-02-12T23:01:55.301Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T06:38:11.330Z,36.094,141.665,47.2,5.8,mb,79,75.1,,1,us,usp000hvpp,2015-02-12T23:16:27.886Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T06:39:39.320Z,37.04,142.463,40.1,5.5,mb,144,70.9,,0.68,us,usp000hvpq,2015-02-12T21:15:38.021Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T06:41:01.450Z,39.599,141.576,35,5.8,mb,54,131.1,,0.94,us,usp000hvpr,2015-02-12T20:58:46.223Z,"eastern Honshu, Japan",earthquake
2011-03-11T06:46:31.190Z,37.956,143.248,30.6,5.9,mb,98,80.1,,0.75,us,usp000hvpv,2014-11-07T01:43:54.891Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T06:48:45.590Z,37.961,142.724,11.7,6.2,mb,323,29.1,,0.67,us,usp000hvpx,2015-02-12T21:46:03.012Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T06:49:16.610Z,37.337,144.237,47.3,6.1,mb,121,36.9,,0.93,us,usp000hvpy,2014-11-07T01:43:54.926Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T06:49:57.540Z,40.668,141.605,44.9,5.8,mb,36,118.1,,1.47,us,usp000hvpz,2015-02-12T21:56:23.395Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T06:52:28.510Z,38.061,143.016,33.6,5.5,mb,110,64.2,,0.75,us,usp000hvq0,2015-02-12T22:56:30.154Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T06:55:33.600Z,37.562,142.855,39.8,5.9,mb,108,105.3,,1,us,usp000hvq2,2014-11-07T01:43:54.953Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T06:57:16.510Z,35.712,140.875,47.5,6,mb,368,36,,0.83,us,usp000hvq3,2015-02-12T20:48:52.026Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T06:59:00.270Z,37.357,144.725,35.9,6.3,mb,292,30.4,,1.09,us,usp000hvq4,2014-11-07T01:43:54.986Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T07:01:11.640Z,36.628,143.755,36.1,5.7,mb,59,97.5,,0.89,us,usp000hvq5,2015-02-12T20:18:59.431Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T07:02:57.260Z,39.693,142.529,41.6,5.8,mb,31,57.4,,1.2,us,usp000hvq6,2014-11-07T01:43:55.011Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T07:03:00.000Z,37.924,142.802,19.1,5.6,mb,115,68.8,,0.8,us,usp000hvq7,2015-02-12T20:25:08.814Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T07:04:16.170Z,38.964,142.398,23.7,5.8,mb,220,66.7,,0.78,us,usp000hvq8,2015-02-12T22:31:31.092Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T07:05:21.100Z,38.442,143.6,15.4,5.7,mb,191,33,,0.79,us,usp000hvq9,2015-02-12T20:48:10.521Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T07:06:45.820Z,37.778,142.98,21.5,5.6,mb,49,106.9,,0.79,us,usp000hvqa,2015-02-12T20:54:31.369Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T07:09:12.050Z,36.714,141.874,28.2,5.7,mb,162,57.5,,0.69,us,usp000hvqb,2015-02-12T23:48:57.253Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T07:09:58.330Z,36.718,141.856,35,5.6,mb,89,99.8,,0.78,us,usp000hvqc,2015-02-12T20:59:16.319Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T07:10:59.890Z,37.879,142.681,33.7,5.8,mb,315,35.5,,0.85,us,usp000hvqd,2015-02-12T21:36:59.897Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T07:13:47.620Z,36.103,142.358,35,5.9,mb,294,43.9,,1.21,us,usp000hvqe,2015-02-12T20:40:42.067Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T07:14:58.820Z,36.586,141.823,24.7,6.3,mb,382,25,,0.88,us,usp000hvqf,2014-11-07T01:43:55.149Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T07:17:42.760Z,37.006,142.406,6.3,5.8,mb,181,71.1,,0.94,us,usp000hvqg,2015-02-12T20:15:56.433Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T07:23:16.910Z,37.454,142.097,19.6,5.9,mb,143,63.1,,0.88,us,usp000hvqh,2014-11-07T01:43:55.189Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T07:25:36.460Z,37.934,144.529,39.5,6.1,mb,398,21.2,,0.78,us,usp000hvqj,2015-02-12T23:14:30.690Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T07:28:12.360Z,36.823,141.824,28.4,6.1,mb,289,32.3,,0.62,us,usp000hvqk,2014-11-07T01:43:55.227Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T07:29:01.830Z,39.031,142.349,45.4,6.3,mb,338,40.1,,1.09,us,usp000hvqm,2015-02-04T11:04:49.998Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T07:30:18.450Z,37.442,141.195,49.2,6,mb,40,113.2,,0.47,us,usp000hvqn,2015-02-12T22:22:38.587Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T07:33:33.660Z,36.323,142.71,35,5.7,mb,46,89.5,,1.2,us,usp000hvqp,2015-02-12T21:55:35.277Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T07:35:52.220Z,36.943,142.309,21.9,5.7,mb,185,86.8,,0.76,us,usp000hvqq,2015-02-12T23:28:56.463Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T07:38:27.600Z,39.204,142.793,38.5,5.8,mb,298,38.7,,0.7,us,usp000hvqs,2015-02-12T21:32:06.431Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T07:42:55.650Z,36.403,141.892,35,5.7,mb,171,47.5,,0.97,us,usp000hvqu,2015-02-12T22:35:45.290Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T07:44:27.990Z,36.195,141.813,13.8,5.8,mb,237,41.2,,0.72,us,usp000hvqv,2015-02-12T21:59:56.979Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T07:54:45.420Z,37.743,141.573,50.8,5.7,mb,297,50,,0.74,us,usp000hvr2,2015-02-12T20:28:56.954Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T07:56:15.410Z,37.106,142.226,38,5.6,mb,160,81.2,,0.85,us,usp000hvr3,2015-02-12T23:42:32.161Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T07:59:48.970Z,37.012,142.78,0.7,5.7,mb,88,48.8,,0.73,us,usp000hvr4,2015-02-12T21:40:32.085Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T08:01:57.000Z,36.936,142.7,19.3,5.9,mb,300,52.3,,0.87,us,usp000hvr6,2015-02-12T21:39:16.947Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T08:04:58.780Z,37.593,142.208,48.9,5.7,mb,270,52.1,,0.8,us,usp000hvr7,2015-02-12T22:56:04.103Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T08:10:29.340Z,36.287,140.852,19.5,5.6,mb,158,112.9,,0.83,us,usp000hvr9,2015-02-12T22:31:36.297Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T08:12:07.260Z,36.569,141.486,39.6,6.2,mb,510,20.4,,0.72,us,usp000hvra,2014-11-07T01:43:55.523Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T08:15:41.850Z,37.047,144.541,41,6.1,mb,275,50.4,,0.75,us,usp000hvrb,2015-02-12T22:15:07.916Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T08:19:24.380Z,36.166,141.562,6.8,6.5,mb,369,18.7,,0.86,us,usp000hvrd,2015-02-12T23:30:20.094Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T08:26:36.930Z,37.367,143.017,17,6.1,mb,317,24.4,,0.73,us,usp000hvre,2015-02-12T22:32:45.772Z,"off the east coast of Honshu, Japan",earthquake
2011-03-11T08:27:51.600Z,38.017,142.657,42.8,6,mb,362,32.2,,1.09,us,usp000hvrf,2015-02-12T21:09:27.596Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T08:31:09.260Z,37.469,141.176,37.3,6,mb,274,25.9,,0.74,us,usp000hvrg,2015-02-12T21:45:05.584Z,"near the east coast of Honshu, Japan",earthquake
2011-03-11T08:33:00.780Z,39.14,142.967,27.6,6,mb,231,63,,0.81,us,usp000hvrh,2015-02-12T23:48:21.082Z,"near the east coast of Honshu, Japan",earthquake
